1.8274
19.596
19.578
21.005
14.7
15.926
14.583
16.934
14.096
16.055
10.023
9.7925
9.2695
9.9545
10.14
12.638
19.368
17.064
9.2246
9.1731
9.0011
8.827
10.86
9.2982
9.2198
9.2314
7.2492
7.5283
5.5579
7.6979
7.6403
9.5664
6.1007
4.8334
4.9496
5.2467
7.7247
6.4595
6.8051
8.1596
8.2753
7.5423
8.1291
4.7784
4.5155
6.4777
6.347
6.86
5.0752
4.3801
6.9367
4.7253
7.0442
8.2477
7.8889
6.8212
8.0033
6.3636
9.8321
14.085
9.4471
7.6234
5.9099
10.973
7.6175
8.8291
12.701
8.3445
10.003
6.7744
10.159
9.6652
8.403
4.7124
8.1965
8.3548
8.9124
9.2951
9.2814
10.872
9.0505
9.6138
8.0634
7.7331
7.8977
8.0752
9.7737
8.5137
10.38
8.1925
6.4821
6.4658
5.7655
6.1487
5.347
5.7346
5.3601
5.0733
4.4645
4.3476
4.0806
3.9884
4.2121
4.0508
3.5836
3.2952
2.8475
3.4588
3.0221
2.9133
3.0718
2.8386
2.9972
2.9248
2.2731
3.0697
2.9679
2.9286
3.4644
3.1813
2.9403
2.9
3.056
3.26
3.3307
3.094
3.1866
3.1803
3.113
3.0597
3.019
3.2499
3.1896
2.9969
2.9745
2.9077
2.9911
2.9115
3.8584
2.8536
2.9986
2.7357
2.8114
2.7791
2.8592
2.6236
2.702
2.6443
2.7599
2.7131
2.7476
2.7541
2.7782
2.6616
2.5596
2.5127
2.6079
2.5061
2.6372
2.5887
2.6039
2.6377
2.4341
2.5944
2.5637
2.4743
2.5546
2.4303
2.4788
2.6903
2.4799
2.5237
2.51
2.4503
2.3841
2.3545
2.3765
2.443
2.3176
2.4418
2.4166
2.4642
2.3057
2.3706
2.353
2.3186
2.3894
2.2946
2.3631
2.3652
2.4656
2.3217
2.6912
2.3477
2.2739
2.3392
2.3325
2.3684
2.3037
2.35
2.0238
1.9579
1.715
2.3481
2.2038
2.2699
2.21
2.2015
2.2309
2.1836
2.2516
2.2163
2.1424
2.2305
2.1949
2.2765
2.1791
2.3205
2.1249
2.4438
2.1223
2.1906
2.3221
2.1704
2.1273
2.2349
2.1767
2.1316
2.1896
2.1344
2.1197
2.0983
2.1482
2.2052
2.1092
2.0661
2.2328
2.1875
2.1705
2.1571
2.182
2.1606
2.1036
2.1239
2.1161
2.093
2.1914
2.1258
2.152
2.1012
2.1057
2.0671
2.1307
2.158
2.0644
1.8848
2.1095
2.0944
2.1017
1.9629
2.0373
2.0325
2.1071
2.0335
1.9698
1.9936
2.1225
2.0796
1.9978
2.0909
2.0022
2.0651
2.0716
2.0831
2.0309
2.0038
1.9964
1.9676
1.9953
2.0588
2.0584
1.9612
1.9239
2.0337
2.0111
2.0456
2.0643
2.0146
2.0468
1.9975
2.035
2.0441
2.0736
2.0174
1.9495
1.9084
2.0354
1.9517
1.9668
2.0395
